Point_ID,Annotation,Region,X,Y,Z
2206,0,1,33615,31483,0
2207,0,1,33617,31485,0
2208,0,1,33619,31488,0
2209,0,1,33621,31488,0
2210,0,1,33623,31490,0
2211,0,1,33625,31492,0
2212,0,1,33630,31494,0
2213,0,1,33634,31494,0
2214,0,1,33640,31498,0
2215,0,1,33647,31502,0
2216,0,1,33653,31505,0
2217,0,1,33664,31511,0
2218,0,1,33672,31515,0
2219,0,1,33679,31517,0
2220,0,1,33685,31519,0
2221,0,1,33687,31522,0
2222,0,1,33689,31524,0
2223,0,1,33693,31524,0
2224,0,1,33698,31526,0
2225,0,1,33700,31528,0
2226,0,1,33702,31528,0
2227,0,1,33706,31530,0
2228,0,1,33713,31534,0
2229,0,1,33719,31534,0
2230,0,1,33725,31539,0
2231,0,1,33728,31541,0
2232,0,1,33732,31543,0
2233,0,1,33738,31545,0
2234,0,1,33740,31547,0
2235,0,1,33745,31547,0
2236,0,1,33747,31549,0
2237,0,1,33749,31551,0
2238,0,1,33755,31551,0
2239,0,1,33759,31554,0
2240,0,1,33764,31558,0
2241,0,1,33766,31558,0
2242,0,1,33770,31560,0
2243,0,1,33774,31562,0
2244,0,1,33781,31566,0
2245,0,1,33789,31571,0
2246,0,1,33800,31575,0
2247,0,1,33802,31575,0
2248,0,1,33810,31579,0
2249,0,1,33817,31581,0
2250,0,1,33819,31583,0
2251,0,1,33823,31583,0
2252,0,1,33828,31588,0
2253,0,1,33830,31588,0
2254,0,1,33836,31592,0
2255,0,1,33845,31594,0
2256,0,1,33853,31596,0
2257,0,1,33857,31598,0
2258,0,1,33862,31602,0
2259,0,1,33868,31605,0
2260,0,1,33874,31607,0
2261,0,1,33876,31607,0
2262,0,1,33879,31609,0
2263,0,1,33881,31609,0
2264,0,1,33885,31611,0
2265,0,1,33889,31613,0
2266,0,1,33893,31615,0
2267,0,1,33896,31617,0
2268,0,1,33908,31619,0
2269,0,1,33917,31624,0
2270,0,1,33921,31626,0
2271,0,1,33925,31626,0
2272,0,1,33932,31628,0
2273,0,1,33934,31630,0
2274,0,1,33940,31632,0
2275,0,1,33947,31634,0
2276,0,1,33959,31636,0
2277,0,1,33966,31639,0
2278,0,1,33970,31641,0
2279,0,1,33976,31643,0
2280,0,1,33979,31643,0
2281,0,1,33983,31645,0
2282,0,1,33987,31645,0
2283,0,1,33991,31647,0
2284,0,1,33996,31649,0
2285,0,1,34000,31651,0
2286,0,1,34004,31651,0
2287,0,1,34008,31651,0
2288,0,1,34015,31654,0
2289,0,1,34023,31658,0
2290,0,1,34036,31662,0
2291,0,1,34040,31662,0
2292,0,1,34051,31662,0
2293,0,1,34055,31664,0
2294,0,1,34057,31664,0
2295,0,1,34064,31666,0
2296,0,1,34068,31666,0
2297,0,1,34076,31668,0
2298,0,1,34081,31668,0
2299,0,1,34085,31668,0
2300,0,1,34091,31671,0
2301,0,1,34096,31673,0
2302,0,1,34098,31675,0
2303,0,1,34102,31675,0
2304,0,1,34106,31675,0
2305,0,1,34110,31677,0
2306,0,1,34115,31677,0
2307,0,1,34121,31679,0
2308,0,1,34125,31679,0
2309,0,1,34128,31679,0
2310,0,1,34128,31681,0
2311,0,1,34132,31681,0
2312,0,1,34134,31681,0
2313,0,1,34138,31683,0
2314,0,1,34140,31685,0
2315,0,1,34147,31688,0
2316,0,1,34151,31688,0
2317,0,1,34157,31692,0
2318,0,1,34166,31694,0
2319,0,1,34168,31696,0
2320,0,1,34174,31696,0
2321,0,1,34183,31700,0
2322,0,1,34187,31702,0
2323,0,1,34191,31705,0
2324,0,1,34193,31705,0
2325,0,1,34200,31707,0
2326,0,1,34204,31709,0
2327,0,1,34206,31709,0
2328,0,1,34215,31711,0
2329,0,1,34223,31713,0
2330,0,1,34232,31715,0
2331,0,1,34236,31719,0
2332,0,1,34240,31719,0
2333,0,1,34245,31722,0
2334,0,1,34247,31724,0
2335,0,1,34253,31724,0
2336,0,1,34255,31726,0
2337,0,1,34262,31730,0
2338,0,1,34266,31730,0
2339,0,1,34279,31734,0
2340,0,1,34287,31736,0
2341,0,1,34296,31741,0
2342,0,1,34302,31743,0
2343,0,1,34306,31743,0
2344,0,1,34310,31743,0
2345,0,1,34313,31745,0
2346,0,1,34315,31745,0
2347,0,1,34315,31747,0
2348,0,1,34319,31747,0
2349,0,1,34321,31749,0
2350,0,1,34325,31754,0
2351,0,1,34332,31756,0
2352,0,1,34336,31758,0
2353,0,1,34345,31762,0
2354,0,1,34353,31768,0
2355,0,1,34362,31773,0
2356,0,1,34372,31777,0
2357,0,1,34379,31781,0
2358,0,1,34387,31785,0
2359,0,1,34391,31788,0
2360,0,1,34393,31790,0
2361,0,1,34398,31792,0
2362,0,1,34402,31792,0
2363,0,1,34406,31796,0
2364,0,1,34408,31798,0
2365,0,1,34417,31798,0
2366,0,1,34423,31802,0
2367,0,1,34428,31805,0
2368,0,1,34436,31807,0
2369,0,1,34442,31809,0
2370,0,1,34455,31813,0
2371,0,1,34462,31815,0
2372,0,1,34476,31819,0
2373,0,1,34479,31819,0
2374,0,1,34485,31824,0
2375,0,1,34491,31826,0
2376,0,1,34498,31828,0
2377,0,1,34504,31830,0
2378,0,1,34508,31832,0
2379,0,1,34515,31832,0
2380,0,1,34519,31836,0
2381,0,1,34530,31839,0
2382,0,1,34538,31843,0
2383,0,1,34549,31847,0
2384,0,1,34559,31849,0
2385,0,1,34568,31854,0
2386,0,1,34576,31858,0
2387,0,1,34591,31862,0
2388,0,1,34602,31864,0
2389,0,1,34610,31868,0
2390,0,1,34617,31871,0
2391,0,1,34625,31873,0
2392,0,1,34634,31877,0
2393,0,1,34642,31881,0
2394,0,1,34655,31885,0
2395,0,1,34662,31888,0
2396,0,1,34672,31890,0
2397,0,1,34685,31894,0
2398,0,1,34691,31896,0
2399,0,1,34698,31900,0
2400,0,1,34702,31900,0
2401,0,1,34706,31902,0
2402,0,1,34710,31905,0
2403,0,1,34719,31907,0
2404,0,1,34725,31911,0
2405,0,1,34732,31915,0
2406,0,1,34736,31915,0
2407,0,1,34745,31919,0
2408,0,1,34753,31924,0
2409,0,1,34766,31926,0
2410,0,1,34770,31930,0
2411,0,1,34776,31932,0
2412,0,1,34783,31932,0
2413,0,1,34787,31934,0
2414,0,1,34793,31939,0
2415,0,1,34800,31941,0
2416,0,1,34806,31943,0
2417,0,1,34813,31947,0
2418,0,1,34821,31949,0
2419,0,1,34828,31954,0
2420,0,1,34834,31956,0
2421,0,1,34842,31960,0
2422,0,1,34853,31966,0
2423,0,1,34857,31968,0
2424,0,1,34862,31971,0
2425,0,1,34868,31975,0
2426,0,1,34876,31977,0
2427,0,1,34883,31981,0
2428,0,1,34889,31983,0
2429,0,1,34893,31983,0
2430,0,1,34898,31985,0
2431,0,1,34904,31990,0
2432,0,1,34913,31994,0
2433,0,1,34915,31994,0
2434,0,1,34921,31996,0
2435,0,1,34928,31996,0
2436,0,1,34938,31998,0
2437,0,1,34942,31998,0
2438,0,1,34949,31998,0
2439,0,1,34951,31998,0
2440,0,1,34953,31998,0
2441,0,1,34957,31998,0
2442,0,1,34968,31998,0
2443,0,1,34974,31998,0
2444,0,1,34979,31998,0
2445,0,1,34981,31998,0
2446,0,1,34983,31998,0
2447,0,1,34987,31998,0
2448,0,1,34991,31998,0
2449,0,1,34993,31998,0
2450,0,1,34998,31998,0
2451,0,1,35000,31996,0
2452,0,1,35004,31994,0
2453,0,1,35008,31990,0
2454,0,1,35010,31988,0
2455,0,1,35013,31983,0
2456,0,1,35015,31979,0
2457,0,1,35017,31977,0
2458,0,1,35017,31975,0
2459,0,1,35017,31973,0
2460,0,1,35017,31971,0
2461,0,1,35017,31968,0
2462,0,1,35017,31966,0
2463,0,1,35017,31964,0
2464,0,1,35017,31962,0
2465,0,1,35019,31945,0
2466,0,2,34915,32305,0
2467,0,2,34917,32302,0
2468,0,2,34921,32302,0
2469,0,2,34923,32302,0
2470,0,2,34925,32300,0
2471,0,2,34928,32298,0
2472,0,2,34930,32298,0
2473,0,2,34932,32298,0
2474,0,2,34932,32296,0
2475,0,2,34934,32296,0
2476,0,2,34934,32294,0
2477,0,2,34934,32292,0
2478,0,2,34934,32288,0
2479,0,2,34934,32285,0
2480,0,2,34934,32283,0
2481,0,2,34934,32281,0
2482,0,2,34934,32279,0
2483,0,2,34932,32279,0
2484,0,2,34930,32277,0
2485,0,2,34925,32275,0
2486,0,2,34919,32271,0
2487,0,2,34917,32268,0
2488,0,2,34915,32266,0
2489,0,2,34913,32266,0
2490,0,2,34906,32264,0
2491,0,2,34902,32264,0
2492,0,2,34896,32264,0
2493,0,2,34891,32264,0
2494,0,2,34887,32264,0
2495,0,2,34881,32264,0
2496,0,2,34876,32264,0
2497,0,2,34868,32264,0
2498,0,2,34862,32264,0
2499,0,2,34853,32264,0
2500,0,2,34847,32264,0
2501,0,2,34838,32264,0
2502,0,2,34821,32262,0
2503,0,2,34819,32262,0
2504,0,2,34810,32262,0
2505,0,2,34802,32262,0
2506,0,2,34796,32262,0
2507,0,2,34787,32262,0
2508,0,2,34776,32262,0
2509,0,2,34768,32262,0
2510,0,2,34757,32262,0
2511,0,2,34751,32262,0
2512,0,2,34745,32262,0
2513,0,2,34738,32262,0
2514,0,2,34732,32262,0
2515,0,2,34723,32262,0
2516,0,2,34719,32260,0
2517,0,2,34713,32260,0
2518,0,2,34708,32260,0
2519,0,2,34704,32260,0
2520,0,2,34698,32260,0
2521,0,2,34687,32260,0
2522,0,2,34681,32260,0
2523,0,2,34670,32258,0
2524,0,2,34662,32258,0
2525,0,2,34649,32256,0
2526,0,2,34640,32256,0
2527,0,2,34638,32256,0
2528,0,2,34630,32256,0
2529,0,2,34615,32256,0
2530,0,2,34606,32254,0
2531,0,2,34596,32254,0
2532,0,2,34581,32251,0
2533,0,2,34576,32251,0
2534,0,2,34570,32251,0
2535,0,2,34564,32251,0
2536,0,2,34557,32251,0
2537,0,2,34549,32251,0
2538,0,2,34538,32251,0
2539,0,2,34536,32251,0
2540,0,2,34521,32249,0
2541,0,2,34515,32249,0
2542,0,2,34508,32247,0
2543,0,2,34502,32247,0
2544,0,2,34496,32247,0
2545,0,2,34487,32247,0
2546,0,2,34476,32247,0
2547,0,2,34459,32247,0
2548,0,2,34449,32247,0
2549,0,2,34436,32247,0
2550,0,2,34425,32247,0
2551,0,2,34421,32247,0
2552,0,2,34413,32247,0
2553,0,2,34402,32247,0
2554,0,2,34393,32247,0
2555,0,2,34385,32245,0
2556,0,2,34376,32245,0
2557,0,2,34368,32243,0
2558,0,2,34357,32243,0
2559,0,2,34347,32241,0
2560,0,2,34334,32241,0
2561,0,2,34323,32239,0
2562,0,2,34313,32236,0
2563,0,2,34306,32236,0
2564,0,2,34300,32234,0
2565,0,2,34293,32234,0
2566,0,2,34279,32232,0
2567,0,2,34268,32232,0
2568,0,2,34259,32230,0
2569,0,2,34251,32228,0
2570,0,2,34242,32228,0
2571,0,2,34234,32226,0
2572,0,2,34225,32224,0
2573,0,2,34219,32222,0
2574,0,2,34213,32222,0
2575,0,2,34206,32222,0
2576,0,2,34198,32222,0
2577,0,2,34191,32219,0
2578,0,2,34181,32217,0
2579,0,2,34170,32215,0
2580,0,2,34162,32215,0
2581,0,2,34151,32215,0
2582,0,2,34145,32213,0
2583,0,2,34138,32213,0
2584,0,2,34136,32213,0
2585,0,2,34132,32213,0
2586,0,2,34125,32211,0
2587,0,2,34121,32211,0
2588,0,2,34106,32209,0
2589,0,2,34087,32209,0
2590,0,2,34074,32207,0
2591,0,2,34064,32207,0
2592,0,2,34057,32205,0
2593,0,2,34049,32202,0
2594,0,2,34045,32202,0
2595,0,2,34036,32202,0
2596,0,2,34028,32202,0
2597,0,2,34017,32200,0
2598,0,2,34008,32200,0
2599,0,2,34006,32200,0
2600,0,2,33996,32198,0
2601,0,2,33985,32198,0
2602,0,2,33976,32198,0
2603,0,2,33964,32196,0
2604,0,2,33957,32196,0
2605,0,2,33951,32196,0
2606,0,2,33947,32194,0
2607,0,2,33940,32194,0
2608,0,2,33934,32194,0
2609,0,2,33932,32194,0
2610,0,2,33925,32192,0
2611,0,2,33921,32192,0
2612,0,2,33917,32192,0
2613,0,2,33910,32192,0
2614,0,2,33902,32192,0
2615,0,2,33891,32192,0
2616,0,2,33883,32192,0
2617,0,2,33876,32192,0
2618,0,2,33870,32190,0
2619,0,2,33864,32190,0
2620,0,2,33857,32190,0
2621,0,2,33851,32188,0
2622,0,2,33838,32188,0
2623,0,2,33834,32188,0
2624,0,2,33825,32185,0
2625,0,2,33817,32183,0
2626,0,2,33810,32183,0
2627,0,2,33804,32183,0
2628,0,2,33798,32183,0
2629,0,2,33791,32183,0
2630,0,2,33785,32183,0
2631,0,2,33779,32181,0
2632,0,2,33772,32181,0
2633,0,2,33766,32181,0
2634,0,2,33762,32181,0
2635,0,2,33757,32181,0
2636,0,2,33753,32181,0
2637,0,2,33745,32179,0
2638,0,2,33736,32179,0
2639,0,2,33730,32179,0
2640,0,2,33723,32177,0
2641,0,2,33721,32177,0
2642,0,2,33719,32177,0
2643,0,2,33715,32177,0
2644,0,2,33713,32177,0
2645,0,2,33710,32177,0
2646,0,2,33706,32177,0
2647,0,2,33700,32177,0
2648,0,2,33693,32177,0
2649,0,2,33687,32177,0
2650,0,2,33679,32175,0
2651,0,2,33674,32175,0
2652,0,2,33670,32175,0
2653,0,2,33666,32175,0
2654,0,2,33664,32173,0
2655,0,2,33659,32173,0
2656,0,2,33655,32171,0
2657,0,2,33649,32171,0
2658,0,2,33645,32171,0
2659,0,2,33636,32171,0
2660,0,2,33630,32171,0
2661,0,2,33623,32171,0
2662,0,2,33619,32168,0
2663,0,2,33615,32168,0
2664,0,2,33606,32166,0
2665,0,2,33600,32166,0
2666,0,2,33593,32164,0
2667,0,2,33589,32164,0
2668,0,2,33585,32164,0
2669,0,2,33581,32164,0
2670,0,2,33576,32164,0
2671,0,2,33566,32162,0
2672,0,2,33559,32162,0
2673,0,2,33551,32160,0
2674,0,2,33547,32160,0
2675,0,2,33542,32158,0
2676,0,2,33536,32156,0
2677,0,2,33525,32151,0
2678,0,2,33517,32149,0
2679,0,2,33508,32147,0
2680,0,2,33504,32143,0
2681,0,2,33502,32143,0
2682,0,2,33498,32143,0
2683,0,2,33493,32141,0
2684,0,2,33489,32141,0
2685,0,2,33487,32139,0
2686,0,2,33485,32139,0
2687,0,2,33483,32139,0
2688,0,2,33479,32139,0
2689,0,2,33476,32139,0
2690,0,2,33474,32139,0
2691,0,2,33472,32139,0
2692,0,2,33470,32139,0
2693,0,2,33468,32139,0
2694,0,2,33468,32141,0
2695,0,2,33464,32141,0
2696,0,2,33462,32141,0
2697,0,2,33459,32141,0
2698,0,2,33459,32141,0
2699,0,2,33459,32143,0
2700,0,2,33457,32143,0
2701,0,2,33455,32145,0
2702,0,2,33455,32147,0
2703,0,2,33453,32149,0
2704,0,2,33451,32151,0
2705,0,2,33451,32154,0
2706,0,2,33451,32156,0
2707,0,2,33449,32156,0
2708,0,2,33449,32158,0
2709,0,2,33449,32160,0
2710,0,2,33447,32162,0
2711,0,2,33447,32164,0
2712,0,2,33447,32166,0
2713,0,2,33447,32168,0
2714,0,2,33447,32171,0
2715,0,2,33447,32173,0
2716,0,2,33447,32175,0
2717,0,2,33449,32177,0
2718,0,2,33451,32179,0
2719,0,2,33451,32181,0
2720,0,2,33455,32181,0
2721,0,2,33457,32183,0
2722,0,2,33462,32183,0
2723,0,2,33464,32185,0
2724,0,2,33470,32185,0
2725,0,2,33476,32185,0
2726,0,2,33481,32188,0
2727,0,2,33485,32188,0
2728,0,2,33485,32190,0
2729,0,2,33491,32190,0
2730,0,2,33498,32192,0
2731,0,2,33504,32194,0
2732,0,2,33510,32194,0
2733,0,2,33513,32194,0
2734,0,2,33515,32194,0
2735,0,2,33517,32194,0
2736,0,2,33517,32196,0
2737,0,2,33521,32196,0
2738,0,2,33528,32198,0
2739,0,2,33540,32198,0
2740,0,2,33545,32198,0
2741,0,2,33549,32198,0
2742,0,2,33551,32198,0
2743,0,2,33553,32200,0
2744,0,2,33555,32200,0
2745,0,2,33559,32202,0
2746,0,2,33568,32205,0
2747,0,2,33576,32205,0
2748,0,2,33585,32207,0
2749,0,2,33593,32207,0
2750,0,2,33600,32207,0
2751,0,2,33604,32207,0
2752,0,2,33610,32207,0
2753,0,2,33619,32209,0
2754,0,2,33625,32209,0
2755,0,2,33632,32211,0
2756,0,2,33634,32211,0
2757,0,2,33640,32213,0
2758,0,2,33645,32213,0
2759,0,2,33647,32215,0
2760,0,2,33651,32215,0
2761,0,2,33657,32215,0
2762,0,2,33664,32217,0
2763,0,2,33672,32217,0
2764,0,2,33681,32219,0
2765,0,2,33689,32219,0
2766,0,2,33698,32222,0
2767,0,2,33708,32224,0
2768,0,2,33713,32224,0
2769,0,2,33717,32226,0
2770,0,2,33723,32228,0
2771,0,2,33730,32228,0
2772,0,2,33736,32228,0
2773,0,2,33745,32230,0
2774,0,2,33753,32230,0
2775,0,2,33757,32230,0
2776,0,2,33766,32232,0
2777,0,2,33770,32232,0
2778,0,2,33776,32232,0
2779,0,2,33785,32232,0
2780,0,2,33793,32232,0
2781,0,2,33796,32232,0
2782,0,2,33798,32232,0
2783,0,2,33808,32234,0
2784,0,2,33815,32234,0
2785,0,2,33821,32234,0
2786,0,2,33828,32236,0
2787,0,2,33834,32236,0
2788,0,2,33842,32236,0
2789,0,2,33847,32239,0
2790,0,2,33851,32239,0
2791,0,2,33857,32239,0
2792,0,2,33868,32241,0
2793,0,2,33870,32241,0
2794,0,2,33876,32241,0
2795,0,2,33885,32241,0
2796,0,2,33891,32241,0
2797,0,2,33900,32243,0
2798,0,2,33908,32245,0
2799,0,2,33915,32245,0
2800,0,2,33921,32245,0
2801,0,2,33928,32247,0
2802,0,2,33936,32247,0
2803,0,2,33947,32249,0
2804,0,2,33955,32251,0
2805,0,2,33957,32251,0
2806,0,2,33966,32251,0
2807,0,2,33979,32254,0
2808,0,2,33987,32254,0
2809,0,2,33996,32256,0
2810,0,2,34006,32256,0
2811,0,2,34019,32260,0
2812,0,2,34030,32262,0
2813,0,2,34036,32262,0
2814,0,2,34042,32264,0
2815,0,2,34051,32264,0
2816,0,2,34062,32266,0
2817,0,2,34072,32266,0
